dataset,filename,category_id,category,overall_score,background_cleanliness,text_watermark_score,product_prominence,commercial_appeal,bg_class,needs_bg_replacement,reason
ecommerce118k,4cfce0e396c92496cf8d1fdbd34328d7.jpg,8,wallet,4.25,4,2,7,4,cluttered,True,The image is significantly hampered by distracting watermarks and a cluttered background.
ecommerce118k,9eb8a3d50676909d082d1de695da3627.jpg,8,wallet,6.5,4,10,7,5,lifestyle,True,The busy floral background distracts from the product and lowers the overall commercial appeal.
ecommerce118k,3d90d3d1f5e49256845a261d8c5035cb.jpg,8,wallet,5.5,3,5,8,6,cluttered,True,The cluttered background with unrelated objects distracts from the product and reduces its commercial appeal.
ecommerce118k,4b83359b3b591b6f074e13d3d835373b.jpg,8,wallet,6.5,8,3,9,6,plain,False,The large text overlay at the bottom of the image detracts from the product and appears unprofessional.
ecommerce118k,436f4e24d595fda035c0324f731f7681.jpg,8,wallet,5.75,10,1,8,4,plain,False,"The image is significantly degraded by large, distracting text overlays."
ecommerce118k,6bb949f5531c25b91416d4741639a26a.jpg,8,wallet,6.5,10,1,9,6,plain,False,"The large, distracting watermark significantly reduces the image's professional quality."
ecommerce118k,a44d89b6dc8a12a61dc0f0bfb72aaf64.jpg,8,wallet,8.5,9,10,8,7,plain,False,"The background is a very light, slightly textured off-white surface."
ecommerce118k,e1958350c170ba80c3b4414449794cc2.jpg,9,travel,5.75,6,3,8,6,lifestyle,False,The image is negatively impacted by the distracting text overlays and watermarks.
ecommerce118k,cff51721b56efb86c943034095bcb392.jpg,9,travel,4.5,5,1,8,4,lifestyle,True,"The image is heavily marred by large, distracting text overlays and watermarks."
ecommerce118k,9b248f76dba3ae36f76084be7f8ba0b9.jpg,9,travel,6.25,4,10,6,5,lifestyle,True,The cluttered background with numerous unrelated items distracts from the bag and reduces its visual impact.
ecommerce118k,3c5675248a833cb113092e2220feb6d2.jpg,9,travel,8.5,10,10,9,7,plain,False,The product is set against a plain white background with a subtle drop shadow.
ecommerce118k,a4f20c357860b0f8728bbc04dce867b4.jpg,9,travel,4.0,4,2,7,3,plain,True,The image is heavily cluttered with distracting text and watermarks that significantly reduce its commercial appeal.
ecommerce118k,4a92d12a54deb075183866ca2ab682ab.jpg,9,travel,4.25,4,2,7,4,cluttered,True,The large text overlay and cluttered background significantly detract from the product's presentation.
ecommerce118k,6c479e016817c432f30ad4e872b34465.jpg,9,travel,8.75,10,10,9,7,plain,False,The product is displayed against a completely white background.
ecommerce118k,489893d6d9417df508b71b23b57e5347.jpg,9,travel,6.75,4,10,7,6,lifestyle,True,The cluttered and distracting background detracts from the product and reduces its visual impact.
ecommerce118k,bdf2dc7edb0f13a60d90afb448da7732.jpg,9,travel,5.25,9,1,7,4,plain,False,"The image is significantly degraded by large, distracting text overlays."
ecommerce118k,2ac136a892c960e076f19fa8a1944a60.jpg,9,travel,5.75,7,3,8,5,plain,False,"The image is significantly degraded by the large ""Download Gambar"" watermark and the overall low image quality."
ecommerce118k,725bb8eae20631662f0b88094b8c2c66.jpg,9,travel,4.25,4,2,7,4,lifestyle,True,The large text overlay and distracting car interior background significantly reduce the image's commercial appeal.
ecommerce118k,a0fb06634c959ccb1bc77c1be54d01fe.jpg,9,travel,8.75,10,10,9,7,plain,False,The product is displayed on a plain white background.
ecommerce118k,9589e5a5ea1f64e234284f994d4a2b04.jpg,9,travel,5.75,10,1,8,4,plain,False,"The image is heavily cluttered with seller-added text and measurements, significantly reducing its commercial appeal."
ecommerce118k,93eb4c5cf51c9928bd11c578e2b1e9f7.jpg,9,travel,6.5,8,3,9,6,plain,False,The overlaid text and lines detract from the product and reduce the image's professional appearance.
ecommerce118k,deda56cd1ca3531694398e0c8238e087.jpg,9,travel,7.25,6,8,8,7,lifestyle,False,The background is a light grey with some blurred floral elements and additional product images arranged around the main bag.
ecommerce118k,bce6531c7dbce72c180e42b0bfce67fc.jpg,9,travel,5.0,7,3,6,4,plain,False,"The image is cluttered with multiple product variations and distracting text labels, reducing its commercial appeal."
ecommerce118k,255e0a106b8b3b415432d13edcb09d4d.jpg,9,travel,5.0,6,1,8,5,lifestyle,False,The large Chinese text overlay significantly reduces purchase confidence.
ecommerce118k,b6780d4dae0063ca5a7a4f9fc9949fd5.jpg,9,travel,6.5,8,3,9,6,plain,False,The large watermark detracts from the product and lowers the overall professional look of the image.
ecommerce118k,6cf6c8707330b6072a0d231bac8bae59.jpg,9,travel,5.5,5,3,8,6,lifestyle,True,The image is significantly detracted by the seller-added text overlay and a moderately distracting background.
ecommerce118k,d8105db5ee040491fb8ea2e639dc4589.jpg,9,travel,8.0,9,10,7,6,plain,False,The product is set against a gradient white background with a subtle shadow effect.
ecommerce118k,6425bfc7ca9d3d8fd50a1084261cb4db.jpg,9,travel,3.75,3,1,7,4,cluttered,True,The bright orange border and collage presentation are highly distracting and unprofessional.
ecommerce118k,dc7c55f7652f94e85118d1fc1ad07b37.jpg,9,travel,6.0,10,1,8,5,plain,False,The image is cluttered with seller-added text and a padlock/key graphic that detract from the product.
ecommerce118k,0dc9754d77739202972425b5f02d04d9.jpg,9,travel,8.5,10,10,8,6,plain,False,The product is set against a plain white background with a slight grey shadow.
ecommerce118k,c54c463a01acfee0e40be660de1e0240.jpg,9,travel,6.25,10,1,8,6,plain,False,The large numbered text overlays significantly detract from the image's professional appearance.
ecommerce118k,34d5a20cd160294d13fd39774e0a6dad.jpg,9,travel,9.25,10,10,9,8,plain,False,"The background is a solid, bright white colour with a subtle shadow beneath the bag."
ecommerce118k,ce5d758897a79477243dc598db228559.jpg,9,travel,7.5,6,10,7,7,lifestyle,False,"The product is placed on a light grey surface with folded clothes and shoes surrounding it, creating a lifestyle-like setting."
ecommerce118k,779f2a557a325e5b765415ec981de0ad.jpg,9,travel,7.5,6,10,8,6,lifestyle,False,The products are displayed on a light-colored sofa with a white rug and a green plant visible in the background.
ecommerce118k,1a92831a98cf472a68956d767a5f7438.jpg,9,travel,5.5,7,2,8,5,plain,False,"The large, prominent Chinese text overlay significantly detracts from the image's professional appearance."
ecommerce118k,e454160ad985296d34def6cb45882751.jpg,9,travel,6.75,4,10,8,6,lifestyle,True,The cluttered and distracting background detracts from the product and reduces its visual impact.
ecommerce118k,21eca45e5cf9dd8e7ce046b32333b8fa.jpg,9,travel,3.75,3,1,7,4,cluttered,True,"The image is significantly hampered by the distracting background and large watermark, reducing purchase confidence."
ecommerce118k,95757a88c915ac47f9f3426ba2b39f1d.jpg,9,travel,5.25,6,1,8,6,lifestyle,False,"The image is significantly degraded by a large, distracting watermark."
ecommerce118k,44fbb042c0cb7a3064e36df465f9fba8.jpg,9,travel,6.0,8,1,9,6,plain,False,"The image is heavily overlaid with Chinese text and watermarks, significantly reducing its commercial appeal."
ecommerce118k,bdcf4135bfd1fbf8d0968db5d3a88ec9.jpg,9,travel,5.5,10,1,7,4,plain,false,The image is heavily cluttered with text overlays that significantly detract from the product's presentation.
ecommerce118k,4ec99f411732c1a671acdd9a37f5637a.jpg,9,travel,8.25,10,10,7,6,plain,False,The product is displayed against a completely white background.
ecommerce118k,b0de54b8dc5aab99ffd55dd8f3cd9a13.jpg,9,travel,6.75,4,10,8,6,lifestyle,True,The cluttered outdoor background distracts from the product and reduces its visual impact.
ecommerce118k,6f150951ee5315139d5a644c3861ae66.jpg,9,travel,7.75,6,10,8,7,lifestyle,False,"The product is shown inside an open yellow suitcase, with a person's hands visible as they pack."
ecommerce118k,2f96405d159ebbc3939f2c43c1e07ead.jpg,9,travel,7.25,10,5,8,6,plain,False,The product is displayed on a completely white background.
ecommerce118k,4ff1ac666364284f521960b68270590f.jpg,9,travel,6.25,4,8,7,6,lifestyle,True,The cluttered lifestyle background distracts from the product and reduces its visual impact.
ecommerce118k,5656a5333b8606c219e98fde7383ca29.jpg,9,travel,8.75,10,10,9,7,plain,False,The product is displayed on a completely white background.
ecommerce118k,7e146bab0634335755869296c55a6584.jpg,9,travel,4.25,4,2,7,4,lifestyle,True,"The image is heavily cluttered with promotional text and a distracting background, reducing purchase confidence."
ecommerce118k,dc8220dc219de62a80b3fd5c23e6f4dd.jpg,9,travel,5.0,6,2,8,4,plain,False,"The large, distracting text overlays significantly reduce the image's commercial appeal."
ecommerce118k,64cda42c3125b262d6d16b746cb60256.jpg,9,travel,5.75,8,2,9,4,plain,False,"The image is heavily overlaid with seller-added text and watermarks, significantly reducing its commercial appeal."
ecommerce118k,c9438c4af4d9e25376cc76cec0ea448b.jpg,9,travel,3.5,3,2,6,3,cluttered,True,The cluttered background and excessive text overlays significantly detract from the product and reduce purchase confidence.
ecommerce118k,ebdbaffae3f0924c51fa911c67a52ffc.jpg,9,travel,5.25,7,2,8,4,plain,False,"The image is heavily overlaid with distracting seller-added text and watermarks, significantly reducing its commercial appeal."
ecommerce118k,a4fa558bed71177a40b2428ba5b4da54.jpg,9,travel,7.75,6,10,8,7,lifestyle,False,The bags are placed on a light-colored surface with a blurred interior scene including a sofa and plants visible in the background.
ecommerce118k,a22a4ab5be68e7ef645f18003f31b555.jpg,9,travel,8.5,9,10,8,7,plain,False,"The background is a plain, slightly off-white wall."
ecommerce118k,49b71a07bcd07f7b5ef8495de6dc67b3.jpg,9,travel,4.0,4,2,7,3,lifestyle,True,The image is heavily cluttered with distracting promotional text and graphics.
ecommerce118k,26568fac91e3685dc5bcbd17988b0c73.jpg,9,travel,5.25,7,2,8,4,plain,False,"The image is significantly detracted by the large, distracting text overlays and watermark."
ecommerce118k,699db6a5b4b98c48845bb4a30acf35ee.jpg,9,travel,8.75,10,10,9,7,plain,False,The product is set against a completely white background.
ecommerce118k,013150b7f142902ee2f4bee075e87af0.jpg,9,travel,8.5,10,10,9,7,plain,False,The product is set against a plain white background with a subtle shadow.
ecommerce118k,5a8a08c7fe62b23380e6b6e0d43eabf0.jpg,9,travel,3.75,3,1,8,3,plain,True,"The image is severely marred by large, distracting text overlays that reduce purchase confidence."
ecommerce118k,d023c0235b1506193c6b3c8276cde091.jpg,9,travel,4.0,3,1,8,4,cluttered,True,The distracting background and large text overlay significantly reduce the image's commercial appeal.
ecommerce118k,cbef283d4d70b9e333807033679fcb86.jpg,9,travel,6.5,10,1,10,5,plain,False,"The image is significantly degraded by the large, distracting text overlay."
ecommerce118k,5308a3d794c9eeeae68a91c201ac443b.jpg,9,travel,7.75,6,10,8,7,lifestyle,False,"The product is shown in a lifestyle setting with a person sitting on the floor and wearing socks, with a light-colored curtain visible in the background."
ecommerce118k,9cb72d6df14c164ae6874fa435e78344.jpg,9,travel,4.75,4,3,7,5,lifestyle,True,The cluttered lifestyle background and prominent watermarks distract from the product and reduce its commercial appeal.
ecommerce118k,ae84cc64fbbd2affb3bbcceda5250b79.jpg,9,travel,7.75,7,10,8,6,plain,False,"The product is placed on a light grey surface with some blurred accessories like a sponge, a cup, and a fluffy ball visible in the background."
ecommerce118k,fda032d5b869bde53c3be72e5bf085ff.jpg,9,travel,4.5,7,1,6,4,plain,False,"The large, distracting watermark significantly reduces purchase confidence."
ecommerce118k,611e04c395801ebe7d0f5480215d3143.jpg,9,travel,5.25,8,2,7,4,plain,false,The image is significantly detracted by large promotional text and a watermark.
ecommerce118k,1d1a651a66a0b1452b9e4766f09520fa.jpg,9,travel,6.0,10,1,8,5,plain,False,"The image is significantly degraded by large, distracting watermarks."
ecommerce118k,ef07e8c5b4f69c1bb39a610b346739f6.jpg,9,travel,5.25,8,2,7,4,plain,False,The image is heavily cluttered with promotional text and stickers that detract from the product and reduce purchase confidence.
ecommerce118k,12e22a323a45a0d1f47f6c2ea5b3d0ec.jpg,10,phone cover,4.5,4,2,8,4,lifestyle,True,The distracting background elements and prominent watermarks significantly detract from the product's presentation.
ecommerce118k,eacf63aeabf02458ddb0c62ca57dd30e.jpg,10,phone cover,4.75,8,1,7,3,plain,False,"The image is heavily overlaid with promotional text and price tags, significantly reducing its commercial appeal."
ecommerce118k,ba52f7a23f026c872b5704cbfb59c91b.jpg,10,phone cover,7.75,7,10,8,6,lifestyle,False,"The product is placed on a textured, light-brown wooden surface."
ecommerce118k,5f943222b8d246cd80eb2674d408d71a.jpg,10,phone cover,7.75,10,5,9,7,plain,False,The product is set against a completely white background.
ecommerce118k,e7943d6309e2cb49e57d40796117cf63.jpg,10,phone cover,7.75,6,10,8,7,lifestyle,False,"The product is placed on a textured brown surface with other accessories like a wallet, perfume bottle, and pens."
ecommerce118k,e5f1325c0914f25f0337a905fdf35718.jpg,10,phone cover,6.0,7,2,9,6,plain,False,"The large, red text overlay significantly detracts from the image's professional appearance."
ecommerce118k,bdd6aa3b8cc47492f8b4729bda0bb8a7.jpg,10,phone cover,8.75,10,10,9,7,plain,False,The product is displayed on a plain white background.
ecommerce118k,486684fa60eaf88c0f320661c4f46a98.jpg,10,phone cover,7.5,6,10,8,6,lifestyle,False,"The product is placed on a dark reddish-brown surface with some textured details, alongside pens and a small decorative object."
ecommerce118k,84e6d6d23aeeacea0c9fe2cbabd37057.jpg,10,phone cover,3.25,2,1,7,3,cluttered,True,"The image is heavily cluttered with distracting text and colour swatches, significantly reducing its commercial appeal."
ecommerce118k,9755f851ceca444fb5fd559108db1485.jpg,10,phone cover,7.75,6,10,8,7,lifestyle,False,"The background is a dark, blurred surface with scattered coffee beans."
ecommerce118k,f70b49a1d2a517b68aee3c608cf34374.jpg,10,phone cover,7.25,10,5,8,6,plain,False,The background is a plain white surface.
ecommerce118k,de31752c8c9da1717c4fcc9f201f77af.jpg,10,phone cover,6.5,9,3,8,6,plain,False,The large watermark significantly detracts from the image's professional appearance.
ecommerce118k,5fc8dd4b23acacf852112b2f18566c9c.jpg,10,phone cover,6.5,10,1,9,6,plain,False,The excessive text overlays significantly detract from the product's presentation and reduce purchase confidence.
ecommerce118k,4d42555755650a1de3a0d89b220da63e.jpg,10,phone cover,6.5,9,3,8,6,plain,False,"The image is cluttered with seller-added text and branding, which detracts from the product's presentation."
ecommerce118k,db120e2f6aa967a06b95ce901e4ec561.jpg,10,phone cover,8.75,10,10,9,7,plain,False,The product is displayed on a plain white background with a subtle reflection beneath it.
ecommerce118k,a08ebac82ad2b3b90ee773f541970e2c.jpg,10,phone cover,8.5,10,10,8,6,plain,False,The product is displayed on a plain white background.
ecommerce118k,865de82e44d457056721d0460ddbfc23.jpg,10,phone cover,7.75,10,5,9,7,plain,False,The background is a plain white surface.
ecommerce118k,e0cb3973049642f79c8f382451f7718c.jpg,10,phone cover,8.25,7,10,9,7,lifestyle,False,The product is placed on a textured black surface with a stack of books blurred in the background.
ecommerce118k,e88e31fcce36cbeb55a382a4bcdbb6dd.jpg,10,phone cover,6.5,8,2,9,7,plain,false,The large text overlay significantly detracts from the image's professional appearance.
ecommerce118k,08d10875d5efa141032d74f999d27348.jpg,10,phone cover,5.25,6,2,8,5,lifestyle,True,The large text overlay significantly detracts from the product's presentation and reduces purchase confidence.
